variableStep chrom=chr2 span=25000
1	45
25001	44.8
50001	43.7
75001	41.4
100001	39.1
125001	40.4
150001	42
175001	42.4
200001	41.9
225001	40.2
250001	41.5
275001	45.2
300001	46.4
325001	38.6
350001	41.9
375001	45.9
400001	45.2
425001	47.9
450001	44
475001	46.3
500001	45.1
525001	40.1
550001	46.1
575001	46.9
600001	45.8
625001	45
650001	48.1
675001	43.9
700001	41.5
725001	45.4
750001	44.9
775001	45.4
800001	43.6
825001	44.6
850001	51
875001	45.2
900001	47.9
925001	47.3
950001	42.6
975001	39
1000001	43.9
1025001	39.3
1050001	41.4
1075001	46.1
1100001	42.6
1125001	43
1150001	46.2
1175001	37.2
1200001	47.4
1225001	48.5
1250001	42.3
1275001	43.4
1300001	45
1325001	42.2
1350001	43
1375001	43.8
1400001	47.6
1425001	47.9
1450001	43.1
1475001	51
1500001	49.6
1525001	54.6
1550001	52.1
1575001	50.6
1600001	51.3
1625001	49
1650001	49.3
1675001	48.8
1700001	52.9
1725001	48
1750001	50.9
1775001	47.9
1800001	52.3
1825001	52.5
1850001	48.6
1875001	45.3
1900001	45.6
1925001	44.7
1950001	46.2
1975001	45
2000001	45.1
2025001	46.6
2050001	39.6
2075001	41.2
2100001	43.7
2125001	43.3
2150001	44.5
2175001	44.5
2200001	38.1
2225001	43.8
2250001	41.2
2275001	44
2300001	40.9
2325001	39.3
2350001	36.4
2375001	41.9
2400001	37.5
2425001	38.4
2450001	41.5
2475001	38.7
2500001	46.9
2525001	45.9
2550001	48
2575001	46.3
2600001	41.9
2625001	47.7
2650001	50.6
2675001	47.8
2700001	52.3
2725001	52.5
2750001	53.5
2775001	51.1
2800001	43.5
2825001	49.9
2850001	50.8
2875001	46.5
2900001	45.2
2925001	45.7
2950001	40.2
2975001	37.5
3000001	39.6
3025001	48.8
3050001	46.7
3075001	42.2
3100001	48
3125001	48.1
3150001	48
3175001	54.7
3200001	48.9
3225001	45.6
3250001	48.2
3275001	49.9
3300001	50.8
3325001	49.9
3350001	45.7
3375001	44.1
3400001	46.3
3425001	44.1
3450001	51.5
3475001	52.7
3500001	45
3525001	0
3550001	0
3575001	46.1
3600001	47.7
3625001	48.6
3650001	48.2
3675001	54.8
3700001	50.2
3725001	41
3750001	46.8
3775001	46.5
3800001	45.6
3825001	42.9
3850001	42.4
3875001	42.2
3900001	41.2
3925001	42.2
3950001	46
3975001	43.3
4000001	45.8
4025001	38.8
4050001	44.6
4075001	41
4100001	41.9
4125001	41.5
4150001	41.8
4175001	38.1
4200001	39.1
4225001	39.5
4250001	36.6
4275001	39.5
4300001	35.8
4325001	37.6
4350001	38.4
4375001	35.7
4400001	37.4
4425001	36.3
4450001	40.9
4475001	35.9
4500001	37.5
4525001	40
4550001	38
4575001	36.8
4600001	36.5
4625001	35
4650001	39
4675001	38.3
4700001	38.5
4725001	37.7
4750001	35.6
4775001	37.3
4800001	38.6
4825001	37.6
4850001	38.8
4875001	38.5
4900001	36.2
4925001	39
4950001	39.2
4975001	42.4
5000001	39.8
5025001	0
5050001	0
5075001	0
5100001	0
5125001	40.1
5150001	38.5
5175001	37.7
5200001	37.9
5225001	38
5250001	39
5275001	37
5300001	36.6
5325001	36
5350001	38.1
5375001	37.8
5400001	37.5
5425001	38
5450001	41.8
5475001	40.5
5500001	41
5525001	40.9
5550001	38.2
5575001	39.7
5600001	43.5
5625001	43
5650001	42.7
5675001	42
5700001	37.9
5725001	41.5
5750001	39.8
5775001	39.6
5800001	42.4
5825001	46.6
5850001	42
5875001	44.9
5900001	40.3
5925001	41.2
5950001	39.3
5975001	42.3
6000001	41
6025001	39.8
6050001	40.8
6075001	42.9
6100001	43.8
6125001	41.5
6150001	39.2
6175001	40.4
6200001	39.8
6225001	39.5
6250001	36
