variableStep chrom=chrY span=1000000
1	48.6
1000001	48.7
2000001	44.1
3000001	35.8
4000001	36.1
5000001	35.9
6000001	39.4
7000001	41.3
8000001	40.9
9000001	43
10000001	40.7
11000001	43
12000001	40.7
13000001	39.3
14000001	39.1
15000001	38.6
16000001	38.6
17000001	37.8
18000001	39.5
19000001	38.7
20000001	39.1
21000001	39
22000001	40.3
23000001	39.3
24000001	39.2
25000001	40.2
26000001	38.7
27000001	0
28000001	0
29000001	0
30000001	0
31000001	0
32000001	0
33000001	0
34000001	0
35000001	0
36000001	0
37000001	0
38000001	0
39000001	0
40000001	0
41000001	0
42000001	0
43000001	0
44000001	0
45000001	0
46000001	0
47000001	0
48000001	0
49000001	0
50000001	0
51000001	0
52000001	0
53000001	0
54000001	0
55000001	0
56000001	0
