variableStep chrom=chrX span=100000
1	52
100001	55.3
200001	55.9
300001	55.5
400001	48.1
500001	45.8
600001	47.6
700001	45.1
800001	44.2
900001	46.4
1000001	47
1100001	48.6
1200001	48.1
1300001	49.3
1400001	52.8
1500001	52.2
1600001	46.7
1700001	51.2
1800001	45.2
1900001	45.4
2000001	45.2
2100001	48.7
2200001	46.1
2300001	46.1
2400001	46.3
2500001	45.4
2600001	46.9
2700001	44.1
2800001	46.3
2900001	41.6
3000001	41.1
3100001	41.3
3200001	42.2
3300001	41.5
3400001	41.2
3500001	44.2
3600001	45.2
3700001	47.4
3800001	44
3900001	37.9
4000001	38.5
4100001	38.3
4200001	37.3
4300001	37.7
4400001	38.1
4500001	37.1
4600001	37.2
4700001	37.6
4800001	37.8
4900001	36.9
5000001	36.7
5100001	37.1
5200001	38.4
5300001	37.8
5400001	37.9
5500001	38.1
5600001	37.6
5700001	37.6
5800001	38.7
5900001	38.5
6000001	39.2
6100001	40.4
6200001	39
6300001	39.7
6400001	38.8
6500001	40.1
6600001	40
6700001	40.3
6800001	41.2
6900001	41.8
7000001	43.3
7100001	40.8
7200001	40.8
7300001	38.8
7400001	37.7
7500001	40.3
7600001	38.9
7700001	38.4
7800001	39.3
7900001	39.4
8000001	39.4
8100001	39.1
8200001	37
8300001	39.2
8400001	38.8
8500001	38.4
8600001	40.9
8700001	40.2
8800001	39.6
8900001	37.8
9000001	40.5
9100001	40.8
9200001	42.8
9300001	45.6
9400001	45.6
9500001	44.1
9600001	45.9
9700001	47.1
9800001	47.3
9900001	46.3
10000001	46.2
10100001	45.7
10200001	41.1
10300001	39.7
10400001	39
10500001	39.2
10600001	39.9
10700001	39.4
10800001	38.6
10900001	38.5
11000001	38.2
11100001	40.5
11200001	39.1
11300001	38.4
11400001	39.3
11500001	39.4
11600001	39
11700001	40.9
11800001	38.2
11900001	39.6
12000001	37.3
12100001	39.5
12200001	38.4
12300001	39.2
12400001	38.8
12500001	39.1
12600001	39.9
12700001	40.7
12800001	41.6
12900001	43.3
13000001	41.3
13100001	41
13200001	40.2
13300001	40.1
13400001	41.3
13500001	41
13600001	41.5
13700001	40.6
13800001	41.9
13900001	41.6
14000001	40
14100001	38.3
14200001	37.8
14300001	38.2
14400001	37.4
14500001	36.7
14600001	37.6
14700001	39.3
14800001	37.4
14900001	38.4
15000001	37.2
15100001	38.3
15200001	40.3
15300001	40.2
15400001	38.8
15500001	39.1
15600001	39.6
15700001	41.7
15800001	40.2
15900001	40.1
16000001	38.1
16100001	40.5
16200001	39.4
16300001	38.7
16400001	40.2
16500001	41.3
16600001	42.8
16700001	44.7
16800001	42.7
16900001	42.6
17000001	40.7
17100001	40.7
17200001	41
17300001	40.8
17400001	41.3
17500001	43.7
17600001	42.5
17700001	41.8
17800001	44.2
17900001	41.2
18000001	40.7
18100001	40.8
18200001	41.4
18300001	41.2
18400001	43.5
18500001	38.4
18600001	43.2
18700001	41.6
18800001	42.8
18900001	46.4
19000001	42.6
19100001	43.7
19200001	41.1
19300001	44.2
19400001	42.9
19500001	44.3
19600001	42.6
19700001	41.7
19800001	43.9
19900001	41.3
20000001	44.8
20100001	41.4
20200001	37.7
20300001	39.9
20400001	40.5
20500001	38.5
20600001	38.8
20700001	38.3
20800001	38.1
20900001	38.2
21000001	36.8
21100001	37.4
21200001	37
21300001	37.7
21400001	34.6
21500001	34.7
21600001	37.1
21700001	40.4
21800001	39.5
21900001	41.4
22000001	42.1
22100001	40
22200001	39.6
22300001	39.8
22400001	38.4
22500001	37
22600001	38.4
22700001	36
22800001	35.7
22900001	37
23000001	37.5
23100001	37.7
23200001	38.5
23300001	41.9
23400001	38.9
23500001	38.8
23600001	42
23700001	44.9
23800001	44.2
23900001	42.5
24000001	43
24100001	42.6
24200001	41.7
24300001	43
24400001	42.3
24500001	41.7
24600001	41.8
24700001	39.7
24800001	37.5
24900001	39
25000001	44.4
25100001	39.8
25200001	38.8
25300001	39
25400001	36.9
25500001	37.5
25600001	36.8
25700001	37.4
25800001	34.8
25900001	37.1
26000001	36.2
26100001	37.4
26200001	38.7
26300001	36.1
26400001	35.4
26500001	37.2
26600001	35.7
26700001	35.2
26800001	36.6
26900001	35.1
27000001	36
27100001	37.4
27200001	35.1
27300001	36.6
27400001	36.3
27500001	36.9
27600001	36
27700001	36.1
27800001	38.8
27900001	35.6
28000001	37.1
28100001	35.7
28200001	35.3
28300001	37
28400001	36.4
28500001	38.3
28600001	37.5
28700001	35.8
28800001	34.9
28900001	35.3
29000001	35.7
29100001	36
29200001	36.2
29300001	37.8
29400001	36.1
29500001	35.4
29600001	36.6
29700001	36.5
29800001	36.3
29900001	36.8
30000001	37.6
30100001	38
30200001	41
30300001	38.4
30400001	37.7
30500001	38.3
30600001	41.8
30700001	39.8
30800001	40.6
30900001	40
31000001	39.9
31100001	39
31200001	39.4
31300001	38.5
31400001	39
31500001	37.7
31600001	35.9
31700001	36.2
31800001	36.8
31900001	35.7
32000001	35.7
32100001	37
32200001	35.7
32300001	33.9
32400001	34.2
32500001	35.5
32600001	36
32700001	36.2
32800001	36.8
32900001	36.7
33000001	35.9
33100001	36.7
33200001	34.6
33300001	35.2
33400001	36
33500001	36.5
33600001	34.8
33700001	35.1
33800001	35.6
33900001	37
34000001	35.1
34100001	36.2
34200001	35.2
34300001	36.1
34400001	37.2
34500001	35.9
34600001	36.6
34700001	36.2
34800001	36.2
34900001	36.9
35000001	37.8
35100001	36.7
35200001	36.6
35300001	37.4
35400001	36.7
35500001	37.2
35600001	36.7
35700001	36.2
35800001	36.9
35900001	35.6
36000001	35.2
36100001	34.9
36200001	36
36300001	34.3
36400001	37.4
36500001	36.5
36600001	36.1
36700001	42.5
36800001	36.3
36900001	37.5
37000001	40.2
37100001	38.4
37200001	37.6
37300001	41.2
37400001	39.8
37500001	38.7
37600001	38.1
37700001	38.8
37800001	38.2
37900001	37.7
38000001	41.4
38100001	38.6
38200001	39.7
38300001	39.1
38400001	38.6
38500001	40
38600001	39.5
38700001	41.3
38800001	40.1
38900001	40.3
39000001	43.4
39100001	42.9
39200001	43.6
39300001	47
39400001	45.9
39500001	46
39600001	48.7
39700001	49.1
39800001	49
39900001	51.4
40000001	50.6
40100001	47.4
40200001	45.4
40300001	47.4
40400001	43.5
40500001	39.8
40600001	42.6
40700001	42.1
40800001	42.8
40900001	40.6
41000001	38
41100001	47.6
41200001	44.8
41300001	45.2
41400001	39.2
41500001	39.4
41600001	38.3
41700001	37.9
41800001	38.7
41900001	39.5
42000001	41
42100001	38
42200001	39.1
42300001	38.6
42400001	37.7
42500001	38.4
42600001	39.6
42700001	37.3
42800001	37.1
42900001	36.2
43000001	37.8
43100001	38
43200001	38.1
43300001	39.4
43400001	39.9
43500001	40.3
43600001	39.8
43700001	39.1
43800001	39.9
43900001	40
44000001	39.9
44100001	39.8
44200001	39.6
44300001	42.5
44400001	43.4
44500001	42.5
44600001	42.7
44700001	41.2
44800001	38.9
44900001	36.5
45000001	42.9
45100001	37.6
45200001	38.8
45300001	38.3
45400001	38
45500001	39.5
45600001	40.4
45700001	41.3
45800001	37.9
45900001	37.9
46000001	38.6
46100001	41.5
46200001	40.9
46300001	41.6
46400001	44
46500001	40.4
46600001	43
46700001	40.4
46800001	39.8
46900001	43.9
47000001	50.4
47100001	46.5
47200001	45.1
47300001	43.9
47400001	48.3
47500001	42.9
47600001	40.7
47700001	39.1
47800001	43.2
47900001	45
48000001	43.6
48100001	43.9
48200001	43.8
48300001	49.7
48400001	46.9
48500001	47.8
48600001	49.2
