variableStep chrom=chrX span=1000000
1	0
1000001	0
2000001	0
3000001	40.4
4000001	40.3
5000001	40.4
6000001	40.1
7000001	45.4
8000001	41.9
9000001	40
10000001	41.4
11000001	46.8
12000001	42.8
13000001	39.4
14000001	38.4
15000001	38.4
16000001	38.7
17000001	39.8
18000001	38.8
19000001	39.7
20000001	41.6
21000001	38.1
22000001	38.1
23000001	39.3
24000001	39.1
25000001	39
26000001	39.3
27000001	39.3
28000001	39.5
29000001	39.4
30000001	40.3
31000001	40.4
32000001	39.6
33000001	40.6
34000001	42.5
35000001	42.7
36000001	38.7
37000001	37.2
38000001	37.7
39000001	39.5
40000001	36.5
41000001	36.9
42000001	36.7
43000001	36.8
44000001	38
45000001	42.6
46000001	39.8
47000001	39.5
48000001	40.2
49000001	41.1
50000001	41.9
51000001	38.7
52000001	38.2
53000001	40.5
54000001	40.7
55000001	40.2
56000001	38
57000001	39.2
58000001	39.3
59000001	38.2
60000001	36.8
61000001	37.1
62000001	37.3
63000001	37.5
64000001	37.7
65000001	38
66000001	38.2
67000001	40.3
68000001	41.9
69000001	39.7
70000001	44.7
71000001	44.3
72000001	40.7
73000001	39.8
74000001	40.3
75000001	38.7
76000001	37.8
77000001	37.9
78000001	37.6
79000001	37.6
80000001	36.4
81000001	35.4
82000001	38.5
83000001	39.2
84000001	35.4
85000001	36.7
86000001	37.3
87000001	37.6
88000001	38
89000001	38.2
90000001	39.3
91000001	42
92000001	40
93000001	39.3
94000001	38.3
95000001	38.2
96000001	45.2
97000001	40.8
98000001	42.3
99000001	43
100000001	42.3
101000001	39.5
102000001	40.4
103000001	39.8
104000001	37.4
105000001	37.9
106000001	37.9
107000001	36.8
108000001	37.2
109000001	37.5
110000001	36.5
111000001	37.5
112000001	37.4
113000001	36.7
114000001	36.8
115000001	36.4
116000001	36.9
117000001	35.6
118000001	37.7
119000001	37.3
120000001	38.6
121000001	38.5
122000001	38.7
123000001	37.5
124000001	37
125000001	37.6
126000001	36.1
127000001	38
128000001	36.9
129000001	37.1
130000001	40.4
131000001	41.1
132000001	40.9
133000001	40.7
134000001	37.4
135000001	38.3
136000001	40.4
137000001	40.8
138000001	39.4
139000001	40.7
140000001	39.7
141000001	38.9
142000001	37.1
143000001	37.1
144000001	40.4
145000001	40.8
146000001	41
147000001	40.9
148000001	41.1
149000001	40.4
150000001	39.5
151000001	39.6
152000001	37.3
153000001	38.8
154000001	38.1
155000001	39.8
156000001	41
157000001	40
158000001	40.6
159000001	41.6
160000001	41
161000001	38.4
162000001	40.3
163000001	40.6
164000001	39.1
165000001	38.8
