variableStep chrom=chr4 span=1000000
1	0
1000001	0
2000001	0
3000001	41.6
4000001	39.6
5000001	40.1
6000001	40
7000001	38.6
8000001	43.2
9000001	42.1
10000001	41.4
11000001	42.6
12000001	39.8
13000001	39.2
14000001	39.3
15000001	39.6
16000001	38.3
17000001	36.8
18000001	36.9
19000001	39
20000001	38.5
21000001	40.7
22000001	39.4
23000001	37.2
24000001	39.5
25000001	38.5
26000001	37.2
27000001	36.3
28000001	36.9
29000001	36.9
30000001	37.3
31000001	40.2
32000001	43.7
33000001	42.7
34000001	41.5
35000001	40.1
36000001	36.6
37000001	36.6
38000001	36.9
39000001	38.9
40000001	44.2
41000001	46.7
42000001	47.2
43000001	46
44000001	44.6
45000001	47.2
46000001	47.9
47000001	45
48000001	41.8
49000001	40.4
50000001	37.2
51000001	37.1
52000001	39
53000001	42.9
54000001	41
55000001	43.7
56000001	42.5
57000001	45.5
58000001	41.3
59000001	42.9
60000001	40.7
61000001	41.5
62000001	47.2
63000001	43.6
64000001	38.9
65000001	40.2
66000001	38.5
67000001	37
68000001	37.9
69000001	40.6
70000001	38.7
71000001	38.8
72000001	38
73000001	39.2
74000001	38.3
75000001	37.9
76000001	37.2
77000001	36.5
78000001	36.9
79000001	36.8
80000001	39.1
81000001	39.9
82000001	42.4
83000001	42.5
84000001	40.2
85000001	40.1
86000001	42.4
87000001	41
88000001	41.7
89000001	38.7
90000001	38.7
91000001	37.8
92000001	36.5
93000001	38.3
94000001	41.1
95000001	40.4
96000001	38.7
97000001	41.1
98000001	42.8
99000001	43
100000001	43.4
101000001	42.1
102000001	41.6
103000001	42.5
104000001	43.7
105000001	43.1
106000001	48
107000001	47.5
108000001	41.9
109000001	41.2
110000001	38.3
111000001	40.2
112000001	37.5
113000001	37.6
114000001	44.9
115000001	43.9
116000001	43.9
117000001	48.1
118000001	46.5
119000001	47
120000001	44.2
121000001	40.5
122000001	43.6
123000001	44.9
124000001	48.5
125000001	49.2
126000001	44.2
127000001	46.9
128000001	48.3
129000001	48.2
130000001	48.5
131000001	47
132000001	47.6
133000001	48.6
134000001	49.5
135000001	48.4
136000001	48.7
137000001	49.5
138000001	49.4
139000001	51.2
140000001	51.8
141000001	49.5
142000001	46
143000001	41.8
144000001	43.4
145000001	40.3
146000001	40.2
147000001	47.7
148000001	48.4
149000001	47.7
150000001	49
151000001	51
152000001	49.1
153000001	51
154000001	50
